,crisis_support,desc,org,title,advocacy,women,health_med,homeless_housing,seniors,arts_culture,animals,edu_lit,child_youth,community
1260,False,"Nutrition Center Fresh Market Volunteer ""La Casa Norte’s mission is to serve youth and families confronting homelessness. We...",La Casa Norte,Fresh Market Volunteer,False,False,False,True,False,False,False,False,False,True
1261,False,"Join us for a free and healthy meal in community prepared by our professional chef, Martin Ashton (Lakeview Pantry). Our Community Café...",La Casa Norte,Community Cafe,False,False,False,True,False,False,False,False,False,True
1262,False,"Title: Emergency Clothing Closet Assistant ""La Casa Norte’s mission is to serve youth and families confronting homelessness....",La Casa Norte,Clothing Closet Assistant,False,False,False,True,False,False,False,False,True,True
1263,False,"What You Can Do: We could use volunteers to facilitate an on-going ""Art Expression Group"". This group encourages The Boulevard...",The Boulevard: The Road to Health and Home,Plan and Lead an Art Group for Adults!,False,False,False,True,False,True,False,True,False,False
1264,False,"On December 7, 2019, you're invited to join The World's Big Sleep Out to sleep outside, overnight on DePaul University’s quad in...",The World's Big Sleep Out,The World's Big Sleep Out Chicago,False,False,False,True,False,False,False,False,False,False
1265,False,We are seeking volunteer teams and individuals to prepare and serve a hot meal on a final Saturday of the month or to fill in for a...,Care For Friends,Love to cook? Prepare a meal for up to 100 people with your colleagues or friends,False,False,False,True,False,False,False,False,False,True
1266,False,"""La Casa Norte’s mission is to serve youth and families confronting homelessness. We provide access to stable housing and...",La Casa Norte,Housing Location Specialist,False,False,False,True,False,False,False,False,False,True
1267,False,Join Deborah’s Place 2019 Opening Doors Host Committee. As we plan our 35th Opening Doors Benefit for a spectacular night of...,Deborah's Place,Join Deborah's Place Hosting Committee,False,False,False,True,False,False,False,False,False,False
1268,False,"RLC is opening a branch in Chicago, IL, and we are recruiting people who are interested to be a member of the Chicago Branch's core team....",Rescuing Leftover Cuisine Inc,Recruiting people for Rescuing Leftover Cuisine's Chicago branch leadership team!,False,False,False,True,False,False,False,False,False,True
1269,False,"Did you know that approximately 18,000 Chicago Public School students were identified as homeless during the 2016-2017 academic school...",Chicago HOPES for Kids,Make a Difference by Mentoring Youth in North Lawndale,False,False,False,True,False,False,False,True,True,False
1270,False,"Once a week, the male and female residents attend two separate sessions: The Men's Group and The Women's Group. The Men's Group: The...",The Boulevard: The Road to Health and Home,Men's Discussion Group Facilitator,False,False,False,True,False,False,False,False,False,True
1271,False,Position Description:Volunteer Cook Accountable to: Food Service Coordinator Position Summary: The kitchen will assist the Food Service...,Breakthrough Urban Ministries,Weekday Kitchen Assistant,False,False,False,True,False,False,False,False,False,False
1272,False,This is our most popular group activity at The Boulevard! http://www.blvd.org Our Share-a-Meal (SAM) program offers the opportunity for a...,The Boulevard: The Road to Health and Home,Share-A-Meal Event (SAM),False,False,False,True,False,False,False,False,False,True
1273,False,"Help the residents of The Boulevard with their recovery by hosting a doantion drive! Get your church, school or organzation involved and...",The Boulevard: The Road to Health and Home,Donation Drives,False,False,False,True,False,False,False,False,False,True
1274,False,Receptionists Volunteer Opportunity Thank you for your interest in volunteering with Lakeview Pantry. Lakeview Pantry sees thousands of...,Lakeview Pantry,Lakeview Pantry Receptionists Needed!,False,False,False,True,False,False,False,False,False,True
1275,False,We are looking for dedicated volunteers to help us pick up donations from partner grocery stores with Lakeview Pantry. Our volunteers can...,Lakeview Pantry,Pick up donations for local food pantry!,False,False,False,True,False,False,False,False,False,True
1276,False,"On the SECOND Saturday of the month we gather in Logan Square and prepare food, clothing and other comfort items to share with our...",CHICAGO BRIDGE PROJECT,Service Day Transportation Volunteer,False,False,False,True,False,False,False,False,False,True
1277,False,"On the second Saturday of the month we gather in Logan Square and prepare food, clothing and other comfort items to share with our...",CHICAGO BRIDGE PROJECT,Service Day Morning Volunteer,False,False,False,True,False,False,False,False,False,True
1278,False,"On the SECOND Saturday of the month we gather in Logan Square and prepare food, clothing and other comfort items to share with our...",CHICAGO BRIDGE PROJECT,Service Day Afternoon Volunteer- Garfield Park,False,False,False,True,False,False,False,False,False,True
1279,False,"Active Senior? Eager to ""give something back?"" The Ignatian Volunteer Corps is accepting volunteers (age 50 ) to work with the...",Ignatian Volunteer Corps,IVC Seeks Active Seniors for the Chicago Area,False,False,False,True,False,False,False,True,False,False
1280,False,Come help us spread JOY!!! We throw MAGICAL birthday parties for the kids at the Primo Center for Women and Children on the 3rd Sunday of...,The Birthday Party Project,Chicago birthday enthusiasts needed!!,False,False,False,True,False,False,False,False,True,True
1281,False,"Assisting Habitat team with processing of donations, cleaning and testing items. Other tasks as needed.",Habitat for Humanity Chicago ReStore,Warehouse Assistants,False,False,False,True,False,False,False,False,False,False
1282,False,"Position: Grant Writer Open Arms is actively recruiting volunteers who are passionate about combating poverty, championing at-risk...",OPEN ARMS MINISTRY,Volunteer Grant Writers Needed,False,False,False,True,False,False,False,False,False,True
1283,False,Role: Marketing and Communications Committee Member Mission: Open Arms Ministry supports and partners with those struggling with...,OPEN ARMS MINISTRY,Marketing & Communications Volunteers Needed,False,False,False,True,False,False,False,False,False,True
1284,False,"Position: Philanthropy Manager Open Arms is actively recruiting volunteers who are passionate about combating poverty, championing...",OPEN ARMS MINISTRY,Philanthropy Managers,False,False,False,True,False,False,False,False,False,True
1285,False,Role: Drop-In Support Mission: Open Arms Drop-In provides basic relief services to individuals struggling with homelessness or at risk of...,OPEN ARMS MINISTRY,Homeless Drop In Support Needed,False,False,False,True,False,False,False,False,False,True
1286,False,"Did you know that approximately 18,000 Chicago Public School students were identified as homeless during the 2016-2017 academic school...",Chicago HOPES for Kids,Make a Difference by Mentoring Youth in Englewood,False,False,False,True,False,False,False,True,True,False
1287,False,Do you want to help others? The Salvation Army is looking for a compassionate and detail-minded volunteer who is comfortable talking with...,The Salvation Army Metro Chicago,Volunteer with The Salvation Army's Social Services Help Desk,False,False,False,True,False,False,False,False,True,True
1288,False,"Attention excited Wildcat fans, supporters and good Samaritans! Volunteers needed for this years Wildcat home games .",L.E.M.O.N.S.,Volunteer Oppertunties for Northwestern wildcats,False,False,False,True,False,False,False,False,True,True
1289,False,Site Volunteers* Work a shelter shift once a month (October 1--May 15) Available shifts are: 1st 6:30 pm to 11:00 pm 2nd 11:00 pm to 3:00...,BEDS PLUS Inc.,Homeless Shelter Site Volunteers-LaGrange Area,False,False,False,True,False,False,False,False,False,False
1290,False,"Job Summary: The outreach and engagement specialist is responsible for 1) intake, assessment, and referral services to clients in the...",Housing Forward,Outreach and Engagement Specialist (AmeriCorps),False,False,False,True,False,False,False,False,False,True
1291,False,Looking for enthusiastic and friendly individuals looking to give back for a great cause! Promote and distribute flyers/brochures at...,The Center of Concern,Event Ambassadors,False,False,False,True,True,False,False,False,False,False
1292,False,"The Center of Concern has formed a new volunteer program for teens. It will provide a framework for high school students to plan,...",The Center of Concern,Teen Volunteer Board,False,False,False,True,True,False,False,False,False,True
