title,org,desc
Business Mentor: Focus on Social Media Marketing,SCORE Northeast New Jersey,DO YOU HAVE BUSINESS EXPERTISE IN Social Media Marketing - online/digital? You can help a variety of small businesses - including...
Chapter Support Volunteer: Use your skills to help a local nonprofit support...,SCORE Northeast New Jersey,Every SCORE chapter depends on the talent and time of volunteers to help entrepreneurs achieve their dreams of small business ownership....
Workshop Presenter: Use your knowledge to help small business owners learn critical...,SCORE Northeast New Jersey,SCORE workshop presenters share their business acumen with their local community by leading educational workshops and seminars. As a...
Outreach Committee Chair,SCORE Northeast New Jersey,"SCORE NENJ, provides business mentoring services and ongoing educational workshops to local entrepreneurs and business owners in Bergen..."
Workshop Manager: Training & Development,SCORE Northeast New Jersey,The Northeast NJ chapter of SCORE - the national nonprofit that provides expert knowledge to help entrepreneurs grow their businesses -...
Workshop Committee Chair,SCORE Northeast New Jersey,SCORE NENJ provides business mentoring services and ongoing educational workshops to local entrepreneurs and business owners in Bergand...
Business Mentor: Focus on E-Commerce,SCORE Northeast New Jersey,HELP SMALL BUSINESS GROW IN YOUR LOCAL COMMUNITY; BECOME A MENTOR WITH SCORE. DO YOU HAVE BUSINESS EXPERTISE IN E-Commerce? Knowledge of...
Business Mentor: Share your knowledge with a small business owner!,SCORE Northeast New Jersey,A SCORE mentor is an adviser who helps individuals and small businesses reach their goals. Mentors provide free business advice and...
Volunteers needed for the 2019 New York City FC MLS Home Games,Simply United Together,Volunteers needed for the 2019 New York City FC Major League Soccer Season ...We are in need of assistance of running our concession...
"Volunteer to Tutor a child - Become a reading partner (South Jamaica, NY)",Reading Partners,Become a reading partner this Fall - make a lifelong impact on a child Reading Partners is an education nonprofit that mobilizes...
"Volunteer to Tutor a child - Become a reading partner  (Queens, NY)",Reading Partners,Become a reading partner this Fall - make a lifelong impact on a child Reading Partners is an education nonprofit that mobilizes...
Summer in the Winter Carnival (Children+Event support),The Fresh Air Fund,Help us bring a little summer to our Fresh Air families...in the middle of winter! We are hosting a free community event that will...
"MS 216 Volunteers (Lead a class, teach a skill, be a mentor)",Commonpoint Queens,We are looking for volunteers to share their skills with us during summer camp! This can be anything from dance to yoga to art. If you...
Volunteer in Africa!,MARAFIKI AFRICA INC,Volunteers participate in the development of impoverished communities in East Africa by partnering with village leadership and the...
2020 5K Run For Warmth,SPREAD THE PURPLE,5K VOLUNTEER OPPORTUNITIES : www.5kRunForWarmth.com See below for volunteer descriptions and times. When you're ready with your volunteer...
"Start a Mini-THON - Bring a fun, interactive leadership program to your school!",Four Diamonds,Four Diamonds’ Mini-THON is a K-12 opportunity where students are empowered to become leaders in the fight against childhood cancer...
Computer Training,RSS-RIVERDALE SENIOR CENTER,We are looking for a volunteer with the ability to teach basic computer skills to our senior members in either a small group classroom...
Community Pet Therapy Volunteer,Hospice Care Network,Do you have a Certified Pet Therapy Dog? Are you interested in bringing smiles to patients and families? We could use your help! Hospice...
Community Patient Support Volunteer,Hospice Care Network,"Hospice Care Network seeks compassionate individuals to provide companionship, respite, run errands, and provide support to people living..."
Give a haircut...become a Hospice Volunteer!,Hospice Care Network,You can make a difference! Come join our team and provide haircuts for people living with an advanced illness within your Queens...
*Thanksgiving* Help Adults With Developmental Disabilities,Commonpoint Queens,You must register for this event with this link: http://cerv.is/m?0295x156 About the program: A Time for Us allows adults with...
DSNY Curbside Composting Outreach Brooklyn Volunteer,Big Initiatives,"Join Big Reuse in partnership with DSNY as we conduct our Make Compost, Not Trash campaign in Brooklyn neighborhoods of Park Slope,..."
Learn something new and help someone too!,"Literacy Volunteers of America, Essex and...","Life is limited when you can't read medical label warnings, correspondence from your child’s teacher, instructions on a new..."
12/14 Soundview Wetland Restoration,NYC Parks Stewardship Program,Join NYC Parks Stewardship as we restore wetlands in Soundview Park! Volunteers will learn how to safely remove invasive plants from the...
12/21 Edenwald Green Neighborhood-Seton Falls Forest Restoration,NYC Parks Stewardship Program,Join NYC Parks Stewardship's monthly Green Neighborhood event in Seton Falls Park in The Bronx! Volunteers will learn how to identify and...
12/21 Alley Pond Park Trail Work,NYC Parks Stewardship Program,Join NYC Parks Stewardship in Alley Pond Park! Volunteers will learn how to identify and safely remove invasive plants as well as clear...
12/21 Claremont Street Tree Care,NYC Parks Stewardship Program,"Come work with NYC Parks Stewardship to care for local street trees! Volunteers will learn how to aerate, cultivate, mulch, and identify..."
Homeless Christmas Boutique,Elizabeth Coalition to House the Homeless,The Elizabeth Coalition to House the Homeless hosts a Christmas Boutique each year for our homeless families. Family members can come to...
Cards 4 Kids! Make a Child smile TODAY! =D,My Charity 4 Kid's Inc/Volunteer One,"Welcome to Savannah’s Cards’ 4 Kids, Volunteers! It is an amazing program with amazing results, lifting the hearts and..."
ONLINE VOLUTEERING,My Charity 4 Kid's Inc/Volunteer One,Volunteer to post our Online Opportunities and gain Community Service hours! We want this to go Viral by 2018 ! Help us reach 1Mill...
Lunch Server and Dining Room Set-Up Volunteer,RSS-RIVERDALE SENIOR CENTER,If you have a passion for working and supporting seniors we invite you to become a Volunteer at Riverdale Senior Services? We are a...
Co-op Business Mentor,Green Worker Cooperatives,"Are you interested in local democracy, have expertise in business development, interest or knowledge in cooperative development, and..."
Kids Chanukah & Winter Festival Volunteers (SF&CQ),Commonpoint Queens,"Come help out at our kid’s parties. We need help with kids’ activities, serving food, and managing tables. We rely heavily on..."
12/14 Alley Pond Park Forest Restoration,NYC Parks Stewardship Program,Join NYC Parks Stewardship in Alley Pond Park! Volunteers will learn how to identify and safely remove invasive plants in order to help...
Help serve meals to hungry families in the Bronx!,Episcopal Charities,"Help serve families in need in the Bronx food at St. Andrew's Church! Volunteers of all ages are welcome, and groups of any size and..."
